season,pitcher_pcode,pitcher_name,team_id,total_pitches,regulation_zone_pct,abs_zone_pct
2024,60768,이태양,HH,236,41.1,47.88
2024,51454,이승현,SS,1571,37.87,47.87
2024,66047,박세진,KT,140,36.43,47.86
2024,60841,박종훈,SK,802,40.77,47.63
2024,54615,스타우트,HT,324,40.74,47.53
2024,73801,송은범,SS,101,35.64,47.52
2024,54640,네일,HT,2568,39.29,47.51
2024,69367,김인범,WO,1080,39.91,47.5
2024,51948,이용준,NC,685,38.1,47.45
2024,69054,이상동,KT,586,38.23,47.44
2024,65949,류진욱,NC,782,37.34,47.44
2024,50812,박시후,SK,232,40.09,47.41
2024,69446,원태인,SS,2709,38.61,47.32
2024,54304,박범준,WO,110,38.18,47.27
2024,50203,권휘,OB,199,38.19,47.24
2024,52043,벤자민,KT,2548,38.46,47.17
2024,68220,곽빈,OB,2908,37.62,47.15
2024,53455,이호성,SS,1071,36.88,47.15
2024,53996,이준호,NC,1103,37.9,47.14
2024,50354,이종민,WO,743,39.7,47.11
2024,76650,진해수,LT,482,41.7,47.1
2024,61268,양현,SS,223,38.12,47.09
2024,79764,장민재,HH,510,36.27,47.06
2024,64021,박세웅,LT,2908,38.45,47.01
2024,50106,유영찬,LG,996,37.85,46.99
2024,51526,우강훈,LG,247,37.25,46.96
2024,60263,이재학,NC,1910,38.74,46.96
2024,54561,전미르,LT,656,35.82,46.95
2024,52641,황동하,HT,1932,37.99,46.89
2024,77829,김광현,SK,2875,38.37,46.85
2024,76430,김상수,LT,1135,38.41,46.78
2024,67263,최원준,OB,1973,38.22,46.78
2024,64768,조이현,KT,665,37.44,46.77
2024,54900,임상현,NC,655,40.0,46.72
2024,67539,나균안,LT,1590,37.8,46.6
2024,68260,현도훈,LT,191,37.17,46.6
2024,54843,시라카와,OB,1055,38.29,46.54
2024,68900,김영규,NC,664,35.54,46.54
2024,67703,박상원,HH,1077,37.7,46.52
2024,60559,박시영,LT,443,37.7,46.5
2024,69068,이선우,KT,185,36.22,46.49
2024,51994,한재승,HT,827,38.69,46.43
2024,50662,정해영,HT,752,38.3,46.41
2024,50206,최종인,OB,222,34.23,46.4
2024,62869,문승원,SK,1009,37.36,46.38
2024,63960,이상민,SS,419,36.28,46.3
2024,50859,오원석,KT,2245,38.13,46.28
2024,60336,문성현,WO,735,37.01,46.26
2024,66609,전상현,HT,1026,38.69,46.2
2024,53609,곽도규,HT,1046,36.71,46.18
2024,68092,한두솔,SK,1066,38.18,46.15
2024,65522,김강현,LT,453,38.19,46.14
2024,51516,김진욱,LT,1652,37.89,46.13
2024,69962,송명기,NC,722,36.98,46.12
2024,50109,성재헌,KT,579,38.0,46.11
2024,52528,반즈,LT,2434,37.88,46.1
2024,53301,박윤성,WO,293,37.88,46.08
2024,66018,김선기,WO,1404,37.46,45.94
2024,54319,김윤하,WO,1245,36.87,45.94
2024,51713,김규연,HH,1023,36.85,45.94
2024,54443,레예스,SS,2596,36.29,45.92
2024,63894,김사윤,HT,704,38.64,45.88
2024,68928,김시훈,HT,1875,37.71,45.87
2024,67246,김명신,OB,637,37.21,45.84
2024,51648,이의리,HT,384,37.24,45.83
2024,53259,최준호,OB,1235,37.89,45.83
2024,69745,김도현,HT,1295,36.99,45.79
2024,54263,김택연,OB,1164,36.08,45.79
2024,50904,이종준,LG,494,35.63,45.75
2024,69343,요키시,NC,763,35.91,45.74
2024,65060,주권,KT,972,36.32,45.68
2024,67116,오석주,WO,289,35.64,45.67
2024,67266,박치국,OB,815,38.04,45.64
2024,53898,송영진,SK,1852,37.47,45.63
2024,54537,정현수,LT,443,36.57,45.6
2024,75421,오승환,SS,959,36.5,45.57
2024,68419,최채흥,LG,349,38.4,45.56
2024,50360,김동혁,WO,436,36.24,45.41
2024,69620,김기훈,HT,390,35.9,45.38
2024,64580,김재열,NC,1104,37.14,45.38
2024,50441,황동재,SS,704,36.65,45.31
2024,67365,양지율,WO,321,37.07,45.17
2024,68130,김영준,LG,317,36.28,45.11
2024,68249,박신지,OB,213,36.15,45.07
2024,50726,한승주,HH,536,36.75,44.96
2024,53613,윤영철,HT,1572,35.88,44.85
2024,52558,진승현,LT,87,39.08,44.83
2024,54148,진우영,LG,145,37.24,44.83
2024,69108,이지강,LG,998,34.37,44.79
2024,66492,김승현,HT,288,35.76,44.79
2024,50157,김윤식,LG,67,38.81,44.78
2024,69113,임준형,KT,248,32.66,44.76
2024,53262,김유성,OB,604,37.42,44.7
2024,67391,김재웅,WO,408,35.54,44.61
2024,54729,황준서,HH,1444,36.5,44.6
2024,77318,장시환,HH,618,38.03,44.5
2024,50711,김승일,HH,54,31.48,44.44
2024,53754,김서현,HH,709,38.22,44.43
2024,61895,서진용,SK,770,34.94,44.42
2024,63543,구승민,LT,1083,35.09,44.41
2024,52204,이병헌,OB,1097,37.37,44.39
2024,54833,앤더슨,SK,2030,36.11,44.38
2024,62611,임준섭,LT,257,35.41,44.36
2024,77211,이용찬,NC,967,35.78,44.36
2024,52257,브랜든,OB,1312,36.05,44.36
2024,68896,이채호,KT,149,38.26,44.3
2024,79140,최동환,KT,443,34.76,44.24
2024,69516,김현수,HT,104,32.69,44.23
2024,72523,고효준,OB,491,36.46,44.2
2024,64995,배재환,NC,369,34.69,44.17
2024,64596,김유영,LG,854,35.6,44.15
2024,53892,이로운,SK,1105,36.65,44.07
2024,67421,최지광,SS,618,36.08,43.85
2024,61145,이우찬,LG,696,36.06,43.68
2024,54368,김연주,WO,552,35.51,43.66
2024,52720,페냐,HH,857,36.06,43.64
2024,51110,이믿음,LG,94,37.23,43.62
2024,69969,전사민,NC,452,34.07,43.58
2024,69159,정우영,LG,365,32.05,43.56
2024,52530,이민석,LT,613,36.87,43.56
2024,51594,송재영,LT,154,38.96,43.51
2024,68269,김호준,OB,267,37.45,43.45
2024,65109,백승현,LG,546,34.98,43.41
2024,53006,강건,KT,159,33.96,43.4
2024,52206,최지강,OB,855,34.97,43.39
2024,69047,전용주,KT,127,40.16,43.31
2024,68242,정철원,LT,650,33.85,43.23
2024,73211,노경은,SK,1273,33.78,43.21
2024,61643,홍건희,OB,940,35.11,43.19
2024,65665,이준영,HT,660,33.94,43.18
2024,65639,박정수,OB,542,36.53,43.17
2024,65241,채원후,NC,102,37.25,43.14
2024,63950,장현식,LG,1255,34.18,43.11
2024,68501,최하늘,SS,650,35.54,43.08
2024,63248,함덕주,LG,193,34.2,43.01
2024,68585,김도규,LT,114,35.09,42.98
2024,54362,전준표,WO,568,34.86,42.96
2024,54404,육선엽,SS,357,34.17,42.58
2024,66305,박승주,WO,261,30.27,42.53
2024,50030,소형준,KT,120,37.5,42.5
2024,52639,최지민,HT,876,34.7,42.47
2024,69168,이상영,LG,318,37.11,42.45
2024,51058,한차현,KT,451,34.37,42.35
2024,62528,김원중,LT,1091,34.65,42.35
2024,66145,김대현,LG,539,35.06,42.3
2024,66068,서의태,NC,201,35.32,42.29
2024,62754,임기영,HT,911,34.8,42.26
2024,68200,김민규,OB,483,33.95,42.24
2024,66291,이영하,OB,1211,34.85,42.11
2024,67828,김성민,WO,680,33.97,41.91
2024,61666,한승혁,HH,1206,33.91,41.87
2024,69399,윤정현,WO,60,31.67,41.67
2024,63749,이충호,HH,72,30.56,41.67
2024,63464,윤대경,HH,137,33.58,41.61
2024,63512,박진형,LT,149,36.24,41.61
2024,54804,더거,SK,519,33.14,41.23
2024,63961,윤호솔,LG,153,34.64,41.18
2024,52868,이기순,SK,479,35.49,40.92
2024,54149,정지헌,LG,308,28.9,40.91
2024,50596,홍민기,LT,103,31.07,40.78
2024,68856,최민준,SK,840,32.74,40.48
2024,68403,김윤수,SS,99,33.33,40.4
2024,53973,목지훈,NC,224,31.25,40.18
2024,54903,최우석,NC,127,30.71,40.16
2024,65343,김택형,SK,130,32.31,40.0
2024,54612,크로우,HT,845,31.48,40.0
2024,69839,백승건,SK,216,32.87,39.81
2024,63638,박준표,HT,136,32.35,39.71
2024,50430,홍원표,SS,125,33.6,39.2
2024,65769,김범수,HH,658,32.52,39.06
2024,50720,남지민,HH,67,34.33,38.81
2024,51546,정우준,LT,128,30.47,38.28
2024,54363,손현기,WO,292,28.42,37.67
2024,68619,윤중현,HT,285,28.42,37.19
2024,67640,유승철,HT,98,26.53,36.73
2024,69204,전루건,NC,151,26.49,36.42
2024,76118,원종현,WO,55,27.27,36.36
2024,53919,신영우,NC,336,28.57,35.71
2024,54645,김민주,HT,96,32.29,35.42
2024,67419,문용익,KT,403,28.04,34.99
2024,51665,장민기,HT,62,27.42,33.87
2024,54401,김대호,SS,85,25.88,32.94
2024,54904,손주환,NC,72,27.78,29.17
2025,64768,조이현,KT,175,53.71,63.43
2025,65933,구창모,NC,231,51.95,61.04
2025,62363,한현희,LT,168,47.62,57.14
2025,50030,소형준,KT,2271,46.59,56.1
2025,75421,오승환,SS,192,41.67,54.69
2025,51154,김진수,LG,88,48.86,54.55
2025,55138,코엔 윈,LG,420,46.43,54.05
2025,55568,박세현,LT,75,44.0,53.33
2025,55239,잭로그,OB,2782,44.5,52.95
2025,55032,패트릭,KT,947,43.82,52.8
2025,55130,톨허스트,LG,713,42.5,52.45
2025,52202,윤태호,OB,277,42.6,52.35
2025,68619,윤중현,HT,138,46.38,52.17
2025,69045,알칸타라,WO,1750,41.49,51.94
2025,68092,한두솔,SK,645,40.47,51.78
2025,73117,우규민,KT,612,42.48,51.47
2025,67143,손주영,LG,2609,42.2,51.32
2025,68902,신민혁,NC,2360,42.8,51.27
2025,62951,이형범,HT,199,39.7,51.26
2025,78352,임창민,SS,320,42.19,51.25
2025,75867,김진성,LG,1156,41.7,51.21
2025,55215,양재훈,OB,338,40.53,51.18
2025,65062,김재윤,SS,878,41.69,51.14
2025,69446,원태인,SS,2445,42.37,51.12
2025,55342,메르세데스,WO,756,42.2,51.06
2025,52395,윤석원,WO,592,41.22,51.01
2025,54119,에르난데스,LG,1275,43.14,50.75
2025,69969,전사민,NC,1343,41.33,50.71
2025,60337,김대유,HT,170,42.94,50.59
2025,69041,손동현,KT,941,42.93,50.48
2025,55743,정우주,HH,995,42.71,50.45
2025,55046,박건우,KT,113,44.25,50.44
2025,68220,곽빈,OB,1853,41.23,50.4
2025,54503,박준우,LT,264,39.77,50.38
2025,51897,조병현,SK,1005,41.09,50.15
2025,66609,전상현,HT,954,39.73,50.1
2025,50464,이승민,SS,1008,42.56,50.1
2025,68415,양창섭,SS,1011,41.15,50.05
2025,65320,최원태,SS,2240,40.85,49.87
2025,69516,김현수,HT,277,37.91,49.82
2025,54640,네일,HT,2578,40.77,49.81
2025,51715,김기중,HH,253,39.13,49.8
2025,53375,후라도,SS,2997,40.61,49.65
2025,65516,배제성,KT,504,41.27,49.6
2025,61101,임찬규,LG,2529,40.45,49.58
2025,55912,로건,NC,3086,40.83,49.55
2025,55903,라일리,NC,3025,41.26,49.55
2025,65048,김민수,KT,739,41.27,49.53
2025,54610,성영탁,HT,713,42.08,49.51
2025,55633,올러,HT,2605,40.42,49.48
2025,60768,이태양,HH,188,39.36,49.47
2025,69134,이정용,LG,562,41.64,49.29
2025,51264,최승용,OB,2091,40.08,49.26
2025,53262,김유성,OB,471,42.25,49.26
2025,54443,레예스,SS,834,37.89,49.16
2025,55536,데이비슨,LT,2197,41.28,49.07
2025,68639,하준영,NC,108,37.96,49.07
2025,54537,정현수,LT,814,38.45,49.02
2025,69054,이상동,KT,657,39.88,49.01
2025,69328,박주성,WO,853,40.09,49.0
2025,50556,최준용,LT,825,39.15,48.97
2025,62869,문승원,SK,1856,38.69,48.92
2025,55532,감보아,LT,1825,39.73,48.88
2025,64580,김재열,NC,397,40.05,48.87
2025,55730,폰세,HH,2964,39.74,48.85
2025,79140,최동환,KT,348,41.09,48.85
2025,67703,박상원,HH,1086,41.99,48.8
2025,76715,류현진,HH,2295,39.78,48.8
2025,64350,하영민,WO,2599,39.75,48.79
2025,54354,헤이수스,KT,2710,39.67,48.78
2025,55348,웰스,WO,324,41.67,48.77
2025,77446,백정현,SS,587,39.35,48.55
2025,53892,이로운,SK,1263,40.7,48.54
2025,55146,치리노스,LG,2921,39.82,48.51
2025,53301,박윤성,WO,887,38.67,48.48
2025,52641,황동하,HT,655,38.02,48.4
2025,54904,손주환,NC,795,40.63,48.3
2025,52060,박영현,KT,1145,40.0,48.3
2025,69745,김도현,HT,2172,39.87,48.25
2025,54803,최현석,SK,280,38.93,48.21
2025,68242,정철원,LT,1093,39.43,48.03
2025,63960,이상민,SS,50,34.0,48.0
2025,65117,이상규,HH,198,39.9,47.98
2025,53455,이호성,SS,978,38.96,47.96
2025,76118,원종현,WO,874,37.87,47.94
2025,68419,최채흥,LG,532,39.29,47.93
2025,52528,반즈,LT,837,40.74,47.91
2025,65056,엄상백,HH,1650,38.36,47.88
2025,52809,전영준,SK,934,38.87,47.75
2025,64021,박세웅,LT,2814,39.34,47.69
2025,77637,양현종,HT,2605,38.93,47.68
2025,55855,화이트,SK,2133,38.63,47.68
2025,55301,이준우,WO,460,40.65,47.61
2025,54833,앤더슨,SK,2887,39.73,47.59
2025,53898,송영진,SK,1102,39.2,47.55
2025,68896,이채호,KT,183,41.53,47.54
2025,69620,김기훈,HT,482,40.25,47.51
2025,54755,와이스,HH,2949,38.32,47.51
2025,55268,최민석,OB,1326,38.39,47.44
2025,51454,이승현,SS,1917,38.55,47.42
2025,52903,조민석,NC,251,36.65,47.41
2025,67266,박치국,OB,956,37.66,47.38
2025,50859,오원석,KT,2266,37.95,47.31
2025,51594,송재영,LT,500,39.4,47.2
2025,65707,주현상,HH,789,35.49,47.15
2025,52701,문동주,HH,1977,39.5,47.09
2025,54729,황준서,HH,988,38.97,47.06
2025,51546,정우준,LT,51,39.22,47.06
2025,65949,류진욱,NC,1000,38.0,47.0
2025,69213,윤산흠,HH,266,40.23,46.99
2025,55322,로젠버그,WO,1380,38.48,46.96
2025,69594,박진,LT,1246,37.56,46.95
2025,77263,김강률,LG,211,38.39,46.92
2025,65060,주권,KT,648,39.04,46.91
2025,51111,송승기,LG,2556,38.54,46.91
2025,73211,노경은,SK,1091,38.86,46.84
2025,52995,김녹원,NC,1286,37.64,46.73
2025,67116,오석주,WO,989,37.11,46.71
2025,76225,김건국,HT,837,39.31,46.71
2025,60146,이승현,SS,647,36.63,46.68
2025,66451,최충연,SS,60,40.0,46.67
2025,77829,김광현,SK,2615,37.21,46.54
2025,67539,나균안,LT,2437,39.27,46.53
2025,69360,조영건,WO,1301,39.2,46.5
2025,69047,전용주,KT,284,39.08,46.48
2025,65665,이준영,HT,525,37.52,46.48
2025,68928,김시훈,HT,482,36.72,46.47
2025,64001,고영표,KT,2611,37.34,46.42
2025,67048,이정현,KT,97,39.18,46.39
2025,55460,가라비토,SS,1352,37.94,46.38
2025,65522,김강현,LT,1128,37.68,46.37
2025,50662,정해영,HT,1033,37.17,46.27
2025,50596,홍민기,LT,497,37.22,46.08
2025,55526,벨라스케즈,LT,645,38.45,46.05
2025,67828,김성민,WO,402,40.05,46.02
2025,50705,강재민,HH,87,35.63,45.98
2025,68856,최민준,SK,1226,36.79,45.92
2025,62360,김태훈,SS,1150,36.87,45.91
2025,76430,김상수,LT,665,36.54,45.86
2025,53139,박명근,LG,611,35.84,45.83
2025,50650,최용준,KT,118,35.59,45.76
2025,65343,김택형,SK,326,39.57,45.71
2025,54319,김윤하,WO,1762,36.95,45.63
2025,68043,김민,SK,915,36.07,45.46
2025,63543,구승민,LT,165,36.97,45.45
2025,55267,홍민규,OB,626,38.82,45.37
2025,54768,조동욱,HH,1085,37.97,45.35
2025,66920,최성영,NC,973,38.13,45.32
2025,50812,박시후,SK,894,36.69,45.3
2025,51867,김건우,SK,1320,37.73,45.3
2025,63492,이재익,SS,159,38.99,45.28
2025,63950,장현식,LG,818,36.06,45.23
2025,68900,김영규,NC,712,35.96,45.22
2025,61666,한승혁,HH,965,36.89,45.18
2025,69108,이지강,LG,948,36.71,45.15
2025,63765,김종수,HH,1048,37.6,45.13
2025,63248,함덕주,LG,404,35.89,45.05
2025,55257,콜어빈,OB,2628,35.81,45.05
2025,62754,임기영,HT,260,36.15,45.0
2025,54063,원상현,KT,1030,36.41,44.95
2025,52530,이민석,LT,1610,35.59,44.91
2025,51460,이재희,SS,147,38.78,44.9
2025,52330,주승우,WO,681,35.68,44.79
2025,68830,김정우,OB,364,34.62,44.78
2025,55300,손힘찬,WO,76,36.84,44.74
2025,55313,정현우,WO,1662,35.38,44.65
2025,53609,곽도규,HT,121,37.19,44.63
2025,50430,홍원표,SS,74,33.78,44.59
2025,52639,최지민,HT,1036,37.16,44.59
2025,55764,권민규,HH,155,38.06,44.52
2025,73801,송은범,SS,173,29.48,44.51
2025,63342,조상우,HT,1052,35.55,44.49
2025,54368,김연주,WO,1003,35.89,44.27
2025,69113,임준형,KT,165,39.39,44.24
2025,53613,윤영철,HT,981,36.49,44.24
2025,53973,목지훈,NC,1226,35.07,44.21
2025,67246,김명신,OB,240,35.0,44.17
2025,55167,김영우,LG,981,36.29,44.14
2025,69032,쿠에바스,KT,1819,35.46,44.09
2025,67263,최원준,OB,1886,35.79,44.01
2025,55455,배찬승,SS,953,35.47,43.97
2025,51526,우강훈,LG,230,36.52,43.91
2025,68249,박신지,OB,964,35.79,43.88
2025,50036,이강준,WO,482,35.89,43.78
2025,66018,김선기,WO,1389,35.71,43.77
2025,63959,임정호,NC,368,37.5,43.75
2025,55663,이호민,HT,247,34.41,43.72
2025,54802,박기호,SK,405,34.81,43.7
2025,67962,소이현,NC,119,36.13,43.7
2025,54362,전준표,WO,488,35.25,43.65
2025,61643,홍건희,OB,360,35.28,43.61
2025,54263,김택연,OB,1085,34.65,43.59
2025,60841,박종훈,SK,469,36.25,43.5
2025,55377,정세영,WO,76,34.21,43.42
2025,65109,백승현,LG,555,36.04,43.42
2025,55610,김태형,HT,461,34.49,43.38
2025,50106,유영찬,LG,602,35.38,43.36
2025,52206,최지강,OB,541,36.04,43.25
2025,50211,제환유,OB,297,36.7,43.1
2025,51516,김진욱,LT,583,34.82,43.05
2025,54913,김민규,NC,100,36.0,43.0
2025,55632,이성원,HT,63,38.1,42.86
2025,52992,이준혁,NC,665,33.68,42.86
2025,72523,고효준,OB,385,36.1,42.86
2025,54401,김대호,SS,512,33.2,42.77
2025,55359,김서준,WO,227,33.92,42.73
2025,51648,이의리,HT,776,32.73,42.65
2025,65769,김범수,HH,757,34.74,42.54
2025,77211,이용찬,NC,396,33.84,42.42
2025,50992,김태경,NC,357,33.33,42.3
2025,53259,최준호,OB,409,33.5,42.3
2025,54404,육선엽,SS,625,33.28,42.24
2025,50441,황동재,SS,443,33.18,42.21
2025,54645,김민주,HT,64,29.69,42.19
2025,64995,배재환,NC,1055,32.51,42.18
2025,53615,이도현,HT,228,33.33,42.11
2025,66858,정동윤,SK,421,33.49,42.04
2025,61895,서진용,SK,69,33.33,42.03
2025,67365,양지율,WO,262,31.68,41.98
2025,52204,이병헌,OB,254,32.68,41.73
2025,67419,문용익,KT,553,32.91,41.41
2025,68269,김호준,OB,272,33.46,41.18
2025,53754,김서현,HH,1013,32.48,41.07
2025,63145,배재준,LG,203,34.98,40.89
2025,51994,한재승,HT,716,34.5,40.78
2025,68200,김민규,OB,199,36.18,40.7
2025,53006,강건,KT,118,38.14,40.68
2025,55394,박정훈,WO,434,31.34,40.55
2025,66291,이영하,OB,1104,32.79,40.4
2025,67588,윤성빈,LT,500,34.6,40.4
2025,62528,김원중,LT,1044,32.09,40.33
2025,67954,김진호,NC,1212,32.67,40.18
2025,60559,박시영,LT,167,33.53,40.12
2025,63512,박진형,LT,105,36.19,40.0
2025,64596,김유영,LG,145,35.17,40.0
2025,52731,박준영,HH,103,35.92,39.81
2025,55995,김태훈,NC,342,31.87,39.77
2025,61145,이우찬,LG,369,31.44,39.57
2025,55396,윤현,WO,572,30.77,39.51
2025,50206,최종인,OB,97,28.87,39.18
2025,55040,김동현,KT,118,33.05,38.98
2025,67956,김태현,NC,102,32.35,38.24
2025,66145,김대현,LG,58,31.03,37.93
2025,69205,이교훈,OB,127,30.71,37.8
2025,68159,성동현,LG,239,30.96,37.66
2025,54903,최우석,NC,327,28.44,37.61
2025,65639,박정수,OB,455,29.89,37.36
2025,55382,임진묵,WO,98,32.65,36.73
2025,67640,유승철,HT,79,30.38,36.71
2025,52902,임지민,NC,60,30.0,36.67
2025,54363,손현기,WO,132,27.27,36.36
2025,55043,김재원,KT,94,30.85,36.17
2025,53919,신영우,NC,340,29.41,35.88
2025,61268,양현,SS,62,29.03,35.48
2025,53164,김동규,WO,222,28.38,34.68
2025,54900,임상현,NC,83,27.71,33.73
2025,50641,장재혁,HT,120,22.5,32.5
2025,52119,허준혁,LG,61,22.95,31.15
2025,50711,김승일,HH,55,23.64,30.91
2025,55566,김태현,LT,94,22.34,30.85
2025,69159,정우영,LG,63,23.81,26.98
